id,area_code,int_area_code,Count_of_area,Count_of_broadband_type,broadband_type,bb_type,outage_type,Count_of_transit_server_type,server_type,transit_type,log_report,count_of_log,Sum_of_logs,Count_of_log_report_type,sum_area_vol,Average_of_Volume_frm_area,StdDev_of_Volume_frm_area,Min_of_Volume_frm_area,Max_of_Volume_frm_area,Median_of_Volume_frm_area,Sum_of_volume,Average_of_volume,StdDev_of_volume,Min_of_volume,Max_of_volume,Median_of_volume,outage_duration
18122,384,384,2,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,0,0,0,0,0,0,18,9,0,9,9,9,0
2299,382,382,9,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,8,4,1,3,5,4,5,3,1,2,3,3,0
5090,382,382,9,1,_2,only 2,4,1,_35,only 35,_307_312,1597,619,2,14,7,3,5,9,7,3,2,1,1,2,2,0
6918,382,382,9,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,12,6,4,3,9,6,4,2,1,1,3,2,1
7786,382,382,9,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,14,7,3,5,9,7,3,2,1,1,2,2,0
11632,382,382,9,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,6,3,0,3,3,3,6,3,0,3,3,3,0
14095,382,382,9,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,9,5,0,5,5,5,4,2,0,2,2,2,0
17063,382,382,9,1,_2,only 2,4,1,_35,only 35,_312,5267,312,1,5,5,0,5,5,5,2,2,0,2,2,2,0
3092,381,381,3,1,_2,only 2,1,2,_35_20,others,_219_301,1152,520,2,6,3,0,3,3,3,2,1,0,1,1,1,0
3299,381,381,3,1,_2,only 2,1,3,_34_35_20,others,_219_232_134_301_312,1152,1198,5,8,2,1,1,3,1,20,4,3,1,6,6,0
11978,381,381,3,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,2,1,0,1,1,1,6,3,0,3,3,3,0
1283,380,380,29,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,9,4,0,4,5,4,13,7,1,6,7,7,0
2831,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,11,5,1,5,6,5,11,6,1,5,6,6,0
3076,380,380,29,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,6,3,1,2,4,3,22,11,4,8,14,11,0
3543,380,380,29,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,5,2,0,2,2,2,25,13,1,12,13,13,0
3989,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,8,4,1,3,5,4,15,8,2,6,9,8,0
4844,380,380,29,1,_2,only 2,1,3,_20_35_34,others,_312_134_301_232,5267,979,4,68,17,14,5,29,17,14,4,3,1,6,4,0
4913,380,380,29,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,9,4,2,3,6,4,15,8,4,5,10,8,0
5630,380,380,29,1,_2,only 2,1,2,_20_35,others,_301_134_312_219,707,966,4,40,10,13,4,29,4,24,6,3,1,8,8,0
5708,380,380,29,1,_2,only 2,1,2,_35_20,others,_134_301_219,1419,654,3,15,5,1,5,6,5,17,6,1,5,6,6,0
7485,380,380,29,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,9,5,2,4,6,5,13,7,2,5,8,7,0
7614,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,6,3,0,3,3,3,21,11,1,10,11,11,0
9182,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,15,8,3,6,10,8,8,4,1,3,5,4,0
9865,380,380,29,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,19,10,0,10,10,10,6,3,0,3,3,3,0
10648,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,10,5,0,5,5,5,12,6,0,6,6,6,0
11172,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,12,6,5,3,10,6,14,7,6,3,11,7,0
11177,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,17,8,2,7,10,8,7,4,1,3,4,4,0
11219,380,380,29,1,_2,only 2,1,2,_20_35,others,_219_134_301,1152,654,3,14,5,0,4,5,5,19,6,1,6,7,6,0
11258,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,5,3,0,2,3,3,22,11,1,10,12,11,0
11414,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,4,2,0,2,2,2,28,14,0,14,14,14,0
11930,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,11,6,2,4,7,6,11,6,2,4,7,6,0
12646,380,380,29,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,22,11,5,7,15,11,6,3,1,2,4,3,0
12759,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,4,2,0,2,2,2,26,13,0,13,13,13,0
14064,380,380,29,1,_2,only 2,1,3,_20_35_34,others,_312_219_232_134,5267,897,4,66,17,14,4,29,17,16,4,4,1,8,4,0
14352,380,380,29,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,5,3,1,2,3,3,22,11,3,9,13,11,0
15366,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,19,10,7,5,15,10,8,4,3,2,6,4,0
16301,380,380,29,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,33,17,18,4,29,17,8,4,4,1,7,4,0
16868,380,380,29,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,5,2,1,2,3,2,26,13,6,9,17,13,0
18232,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,8,4,1,3,5,4,16,8,3,6,10,8,0
18275,380,380,29,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,39,19,14,10,29,19,4,2,1,1,3,2,0
2118,379,379,1,1,_2,only 2,2,2,_34_35,only 34&35,_307_312_227_232,1597,1078,4,3,1,0,1,1,1,6,2,1,1,2,2,0
3992,378,378,12,1,_2,only 2,1,3,_34_35_20,others,_219_134_232_301_312,1152,1198,5,44,9,4,4,12,12,9,2,1,1,3,1,0
4873,378,378,12,1,_2,only 2,2,2,_34_35,only 34&35,_232_307_312,4754,851,3,20,7,5,4,12,4,7,2,1,1,3,3,0
8574,378,378,12,1,_2,only 2,4,1,_35,only 35,_312,5267,312,1,3,3,0,3,3,3,4,4,0,4,4,4,0
9367,378,378,12,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,4,2,0,2,2,2,13,7,1,6,7,7,0
10505,378,378,12,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,5,3,0,2,3,3,9,5,1,4,5,5,0
10522,378,378,12,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,10,5,1,4,6,5,5,3,1,2,3,3,0
12534,378,378,12,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,7,4,1,3,4,4,7,4,1,3,4,4,0
13011,378,378,12,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,10,5,1,4,6,5,5,3,1,2,3,3,0
13847,378,378,12,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,7,4,1,3,4,4,7,4,1,3,4,4,0
17835,378,378,12,1,_2,only 2,2,2,_34_35,only 34&35,_227_307_232,1080,766,3,36,12,0,12,12,12,3,1,0,1,1,1,1
105,376,376,3,1,_2,only 2,2,2,_34_35,only 34&35,_232_312_95_358_227_357_307,4754,1888,7,17,2,1,2,3,3,10,1,1,1,2,1,1
7824,376,376,3,1,_2,only 2,1,3,_34_20_35,others,_221_219_301_134,235,875,4,12,3,0,3,3,3,4,1,0,1,1,1,0
1400,375,375,11,1,_2,only 2,2,2,_34_35,only 34&35,_313_233,2145,546,2,4,2,0,2,2,2,10,5,0,5,5,5,0
3934,375,375,11,1,_2,only 2,2,2,_34_35,only 34&35,_233_313,1901,546,2,2,1,0,1,1,1,21,11,4,8,13,11,0
4692,375,375,11,1,_2,only 2,2,2,_34_35,only 34&35,_233_313,1901,546,2,2,1,0,1,1,1,28,14,3,12,16,14,0
6233,375,375,11,1,_2,only 2,2,2,_35_34,only 34&35,_313_233,2145,546,2,0,0,0,0,0,0,99,50,1,49,50,50,0
8286,375,375,11,1,_2,only 2,2,2,_34_35,only 34&35,_313_233,2145,546,2,1,0,0,0,0,0,76,38,3,36,40,38,1
8902,375,375,11,1,_2,only 2,2,2,_34_35,only 34&35,_233_313,1901,546,2,1,0,0,0,1,0,45,23,2,21,24,23,0
9621,375,375,11,1,_2,only 2,2,2,_35_34,only 34&35,_313_233,2145,546,2,1,1,0,1,1,1,41,21,1,20,21,21,0
11529,375,375,11,1,_2,only 2,2,2,_34_35,only 34&35,_313_233,2145,546,2,3,1,1,1,2,1,16,8,3,6,10,8,0
15625,375,375,11,1,_2,only 2,2,2,_35_34,only 34&35,_313_233,2145,546,2,5,2,0,2,3,2,9,5,1,4,5,5,1
3831,374,374,4,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,0,0,0,0,0,0,132,66,3,64,68,66,0
5062,374,374,4,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,1,0,0,0,0,0,30,15,0,15,15,15,0
10596,374,374,4,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,0,0,0,0,0,0,114,57,3,55,59,57,0
680,373,373,24,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,1,0,0,0,0,0,116,58,0,58,58,58,0
897,373,373,24,1,_2,only 2,2,2,_35_34,only 34&35,_312_232_313_233,5267,1090,4,3,1,0,0,1,1,158,40,19,23,61,37,0
1047,373,373,24,1,_2,only 2,2,2,_34_35,only 34&35,_233_312_313_232,1901,1090,4,10,2,2,1,5,2,71,18,14,5,33,17,0
3889,373,373,24,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,1,1,0,1,1,1,82,41,7,36,46,41,0
6069,373,373,24,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,1,1,0,1,1,1,69,35,11,27,42,35,0
6181,373,373,24,1,_2,only 2,2,2,_34_35,only 34&35,_232_312_313_233,4754,1090,4,8,2,1,1,3,2,60,15,8,8,23,15,0
6641,373,373,24,1,_2,only 2,2,2,_34_35,only 34&35,_233_232_313_312,1901,1090,4,3,1,0,0,1,1,139,35,13,23,50,33,0
7974,373,373,24,1,_2,only 2,2,2,_35_34,only 34&35,_313_312_233_232,2145,1090,4,10,2,2,1,4,2,70,18,14,6,32,16,0
8844,373,373,24,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,1,0,0,0,0,0,135,68,2,66,69,68,0
9122,373,373,24,1,_2,only 2,2,2,_34_35,only 34&35,_312_232_313_315_233,5267,1405,5,15,3,2,1,6,2,55,11,6,4,19,11,0
10167,373,373,24,1,_2,only 2,2,2,_34_35,only 34&35,_232_233_312_313,4754,1090,4,9,2,1,1,3,2,64,16,11,7,27,15,0
10852,373,373,24,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,1,0,0,0,0,0,122,61,0,61,61,61,0
11713,373,373,24,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,1,0,0,0,0,0,146,73,1,72,74,73,0
12533,373,373,24,1,_2,only 2,2,2,_35_34,only 34&35,_312_232_233_313,5267,1090,4,27,7,6,1,12,7,39,10,9,2,18,10,0
12888,373,373,24,1,_2,only 2,2,1,_34,others,_232,4754,232,1,24,24,0,24,24,24,1,1,0,1,1,1,0
16547,373,373,24,1,_2,only 2,4,1,_35,only 35,_312,5267,312,1,24,24,0,24,24,24,1,1,0,1,1,1,0
18290,373,373,24,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,1,0,0,0,0,0,136,68,1,67,69,68,0
18444,373,373,24,1,_2,only 2,2,2,_35_34,only 34&35,_232_233_313_312_315,4754,1405,5,15,3,3,1,8,2,61,12,6,3,20,12,0
638,371,371,5,1,_2,only 2,2,2,_34_35,only 34&35,_315_313_230_228_310_235_233_308,1495,2172,8,30,4,1,3,5,4,12,2,1,1,2,2,1
9531,371,371,5,1,_2,only 2,2,1,_34,others,_233_228_230_235,1901,926,4,15,4,1,3,5,4,6,2,1,1,2,2,1
3381,370,370,1,1,_2,only 2,4,1,_35,only 35,_313_315_308_310,2145,1246,4,3,1,0,1,1,1,6,2,1,1,2,2,0
1578,369,369,10,1,_2,only 2,2,2,_34_35,only 34&35,_314_308_235_230_232_312_228_310_233_313_315_309,950,3339,12,44,4,3,1,10,2,54,5,2,1,7,6,0
5628,369,369,10,1,_2,only 2,4,1,_35,only 35,_308_313_315_310,484,1246,4,30,8,3,5,10,8,6,2,1,1,2,2,0
6121,369,369,10,1,_2,only 2,4,1,_35,only 35,_313_315_310_308,2145,1246,4,40,10,0,10,10,10,4,1,0,1,1,1,0
7104,369,369,10,1,_2,only 2,2,2,_35_34,only 34&35,_232_310_314_315_308_230_228_235_233_312_309_313,4754,3339,12,25,2,3,1,10,1,121,10,6,1,18,11,0
7218,369,369,10,1,_2,only 2,2,1,_34,others,_228_230_233_235,438,926,4,30,8,3,5,10,8,6,2,1,1,2,2,1
7521,369,369,10,1,_2,only 2,2,2,_35_34,only 34&35,_233_313_315_235,1901,1096,4,20,5,0,5,5,5,8,2,0,2,2,2,0
13706,369,369,10,1,_2,only 2,2,2,_35_34,only 34&35,_230_314_235_312_228_308_310_315_313_309_233_232,367,3339,12,38,3,4,0,10,0,193,16,11,1,25,23,0
16958,369,369,10,1,_2,only 2,2,2,_35_34,only 34&35,_308_230_235_313_228_310_233_315,484,2172,8,60,8,3,5,10,8,12,2,1,1,2,2,1
18031,369,369,10,2,_2_8,with 8,2,2,_35_11,others,_354_44_353_94,29,845,4,40,10,0,10,10,10,4,1,0,1,1,1,0
24,367,367,5,1,_2,only 2,4,1,_35,only 35,_312,5267,312,1,3,3,0,3,3,3,2,2,0,2,2,2,0
13854,367,367,5,1,_2,only 2,1,1,_20,only 20,_219_134,1152,353,2,10,5,0,5,5,5,2,1,0,1,1,1,0
17642,367,367,5,1,_2,only 2,2,2,_35_34,only 34&35,_227_307_312_232,1080,1078,4,20,5,0,5,5,5,4,1,0,1,1,1,1
18257,367,367,5,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,5,3,0,3,3,3,4,2,0,2,2,2,1
1739,365,365,6,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,6,3,0,3,3,3,4,2,0,2,2,2,1
4475,365,365,6,1,_2,only 2,2,2,_35_34,only 34&35,_312_227_307_232,5267,1078,4,24,6,0,6,6,6,4,1,0,1,1,1,1
5491,365,365,6,1,_8,only 8,1,1,_11,only 11,_160,179,160,1,6,6,0,6,6,6,1,1,0,1,1,1,0
14465,365,365,6,1,_2,only 2,4,1,_35,only 35,_312,5267,312,1,3,3,0,3,3,3,2,2,0,2,2,2,0
678,363,363,7,1,_2,only 2,2,2,_35_34,only 34&35,_313_312_307_227_232_233,2145,1624,6,35,6,2,4,7,7,8,1,1,1,2,1,0
7138,363,363,7,2,_2_8,with 8,1,3,_34_35_11,others,_307_354_278_357_277_160_353_211_94_312_358_44_301_95,1597,3501,14,87,6,2,1,7,7,24,2,2,1,8,1,0
12514,363,363,7,1,_2,only 2,2,2,_34_35,only 34&35,_307_232_312_227,1597,1078,4,15,4,2,2,7,3,9,2,1,1,3,3,0
14855,363,363,7,1,_2,only 2,2,2,_34_35,only 34&35,_307_313_312_233_232,1597,1397,5,35,7,0,7,7,7,5,1,0,1,1,1,0
16228,363,363,7,1,_2,only 2,2,2,_34_35,only 34&35,_307_227_312,1597,846,3,15,5,3,1,7,7,7,2,2,1,5,1,0
16774,363,363,7,1,_2,only 2,2,2,_35_34,only 34&35,_312_307_232_227,5267,1078,4,28,7,0,7,7,7,4,1,0,1,1,1,1
2918,362,362,1,2,_8_2,with 8,1,3,_11_35_34,others,_232_312_160,4754,704,3,3,1,0,1,1,1,3,1,0,1,1,1,0
4588,360,360,2,2,_2_8,with 8,1,3,_34_11_35,others,_211_44_160_94,104,509,4,8,2,0,2,2,2,4,1,0,1,1,1,1
10738,359,359,1,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,1,1,0,1,1,1,4,2,0,2,2,2,0
2416,358,358,4,1,_2,only 2,2,2,_35_34,only 34&35,_314_312_309_234_307_229,950,1705,6,24,4,0,4,4,4,6,1,0,1,1,1,0
11229,358,358,4,1,_2,only 2,4,1,_35,only 35,_312_95_314_307,5267,1028,4,8,2,1,1,4,1,10,3,1,1,3,3,0
16109,358,358,4,1,_2,only 2,4,1,_35,only 35,_309_307_308_312,627,1236,4,16,4,0,4,4,4,4,1,0,1,1,1,0
10320,357,357,1,1,_2,only 2,2,1,_34,others,_227_232,1080,459,2,2,1,0,1,1,1,2,1,0,1,1,1,0
6239,356,356,3,1,_2,only 2,2,2,_34_35,only 34&35,_312_307_309_232,5267,1160,4,8,2,1,1,3,2,8,2,1,1,3,2,1
11386,356,356,3,1,_2,only 2,2,2,_35_34,only 34&35,_314_312_307_229_309_234,950,1705,6,18,3,0,3,3,3,6,1,0,1,1,1,0
15605,356,356,3,1,_2,only 2,1,2,_20_35,others,_301_134,707,435,2,6,3,0,3,3,3,2,1,0,1,1,1,0
2007,355,355,2,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,4,2,0,2,2,2,2,1,0,1,1,1,1
14340,355,355,2,1,_2,only 2,4,1,_35,only 35,_312,5267,312,1,2,2,0,2,2,2,1,1,0,1,1,1,0
5014,353,353,7,1,_2,only 2,2,2,_34_35,only 34&35,_313_315_312_233_235_232,2145,1640,6,35,6,2,4,7,7,8,1,1,1,2,1,0
6116,353,353,7,2,_8_2,with 8,1,3,_34_36_11,others,_117_181_29_227_232_237,13,1023,6,28,5,2,4,7,4,10,2,1,1,2,2,1
7095,353,353,7,1,_2,only 2,1,2,_35_21,others,_135_301_220,126,656,3,8,3,1,2,4,2,8,3,1,2,3,3,0
12433,353,353,7,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,14,7,0,7,7,7,2,1,0,1,1,1,1
15905,353,353,7,1,_2,only 2,2,2,_34_35,only 34&35,_232_227_307_312,4754,1078,4,18,4,2,4,7,4,7,2,1,1,2,2,1
17559,353,353,7,1,_2,only 2,1,3,_21_34_35,others,_220_301_232_135_312,92,1200,5,35,7,0,7,7,7,5,1,0,1,1,1,1
9437,350,350,6,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,6,3,0,3,3,3,4,2,0,2,2,2,1
10154,350,350,6,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,9,5,2,3,6,5,3,2,1,1,2,2,1
10884,350,350,6,1,_8,only 8,2,1,_11,only 11,_44,187,44,1,6,6,0,6,6,6,1,1,0,1,1,1,0
11923,350,350,6,1,_2,only 2,2,2,_34_35,only 34&35,_301_232_312,707,845,3,18,6,0,6,6,6,3,1,0,1,1,1,1
13713,350,350,6,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,12,6,0,6,6,6,2,1,0,1,1,1,1
14526,350,350,6,1,_2,only 2,1,2,_35_20,others,_312_134_301_307,5267,1054,4,24,6,0,6,6,6,4,1,0,1,1,1,0
12038,349,349,1,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,2,1,0,1,1,1,2,1,0,1,1,1,0
4818,348,348,3,1,_2,only 2,2,2,_34_35,only 34&35,_227_312_232_307,1080,1078,4,6,2,1,1,3,1,10,3,1,1,3,3,1
16583,348,348,3,1,_2,only 2,1,2,_35_20,others,_301_219_134,707,654,3,8,3,1,2,3,3,4,1,1,1,2,1,0
17444,348,348,3,1,_2,only 2,4,1,_35,only 35,_312_307,5267,619,2,6,3,0,3,3,3,2,1,0,1,1,1,0
5246,347,347,1,1,_2,only 2,4,1,_35,only 35,_312,5267,312,1,1,1,0,1,1,1,1,1,0,1,1,1,0
892,346,346,2,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,4,2,0,2,2,2,2,1,0,1,1,1,1
13058,346,346,2,1,_2,only 2,4,1,_35,only 35,_312,5267,312,1,2,2,0,2,2,2,1,1,0,1,1,1,0
1108,345,345,4,1,_2,only 2,1,3,_20_35_34,others,_301_227_232_307_312_134_219,707,1732,7,21,3,2,1,4,4,16,2,2,1,6,1,0
1764,345,345,4,1,_2,only 2,2,2,_35_34,only 34&35,_312_301_232_307,5267,1152,4,11,3,1,1,4,3,7,2,1,1,3,2,0
9143,345,345,4,1,_2,only 2,1,1,_20,only 20,_219,1152,219,1,4,4,0,4,4,4,1,1,0,1,1,1,0
13410,345,345,4,2,_2_8,with 8,2,3,_11_35_34,others,_44_160_312_232,187,748,4,12,3,1,2,4,3,6,2,1,1,2,2,0
630,344,344,14,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,6,3,0,3,3,3,10,5,0,5,5,5,0
1172,344,344,14,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,8,4,1,4,5,4,7,4,1,3,4,4,0
1490,344,344,14,1,_2,only 2,1,3,_34_35_20,others,_219_232_312_134,1152,897,4,49,12,4,7,14,14,5,1,1,1,2,1,0
2965,344,344,14,1,_2,only 2,1,1,_20,only 20,_219,1152,219,1,14,14,0,14,14,14,1,1,0,1,1,1,1
5123,344,344,14,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,14,7,0,7,7,7,4,2,0,2,2,2,1
5903,344,344,14,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,3,1,0,1,2,1,22,11,3,9,13,11,0
9708,344,344,14,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,3,2,0,2,2,2,18,9,0,9,9,9,0
10876,344,344,14,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,21,11,5,7,14,11,3,2,1,1,2,2,1
11598,344,344,14,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,4,2,1,2,2,2,15,8,2,6,9,8,0
16531,344,344,14,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,4,2,0,2,2,2,16,8,0,8,8,8,0
17313,344,344,14,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,10,5,3,3,7,5,7,4,2,2,5,4,0
11167,343,343,2,1,_2,only 2,4,1,_35,only 35,_307_312,1597,619,2,4,2,0,2,2,2,2,1,0,1,1,1,0
16780,343,343,2,1,_2,only 2,2,1,_34,others,_232_227,4754,459,2,4,2,0,2,2,2,2,1,0,1,1,1,0
4839,342,342,7,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,14,7,0,7,7,7,2,1,0,1,1,1,1
5751,342,342,7,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,4,2,0,2,2,2,7,4,1,3,4,4,0
11052,342,342,7,1,_2,only 2,4,1,_35,only 35,_315_313_312_307,1495,1247,4,28,7,0,7,7,7,4,1,0,1,1,1,0
11731,342,342,7,1,_2,only 2,2,2,_34_35,only 34&35,_233_312_232_235,1901,1012,4,28,7,0,7,7,7,4,1,0,1,1,1,0
12966,342,342,7,1,_2,only 2,2,2,_34_35,only 34&35,_227_312_307_232,1080,1078,4,9,2,1,1,4,2,18,5,3,2,7,5,1
13109,342,342,7,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,4,2,0,2,2,2,8,4,0,4,4,4,1
17467,339,339,1,1,_2,only 2,2,2,_35_34,only 34&35,_312_227_232_307,5267,1078,4,4,1,0,1,1,1,4,1,0,1,1,1,0
11932,338,338,2,1,_2,only 2,4,1,_35,only 35,_307_312,1597,619,2,4,2,0,2,2,2,2,1,0,1,1,1,0
16033,338,338,2,1,_2,only 2,1,2,_35_20,others,_301_219_134,707,654,3,5,2,1,1,2,2,4,1,1,1,2,1,1
9850,337,337,3,1,_2,only 2,4,1,_35,only 35,_312,5267,312,1,3,3,0,3,3,3,1,1,0,1,1,1,0
12906,337,337,3,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,5,2,1,2,3,2,3,2,1,1,2,2,1
6059,335,335,2,1,_2,only 2,2,2,_34_35,only 34&35,_315_233_313_235,1495,1096,4,8,2,0,2,2,2,4,1,0,1,1,1,1
9251,335,335,2,2,_8_2,with 8,1,3,_35_11_34,others,_354_353_160_278_211_94_44_277,29,1771,8,15,2,0,1,2,2,9,1,0,1,2,1,1
17094,334,334,2,1,_2,only 2,4,1,_35,only 35,_315_313,1495,628,2,4,2,0,2,2,2,2,1,0,1,1,1,0
10451,333,333,1,1,_2,only 2,4,1,_35,only 35,_313_312_307,2145,932,3,3,1,0,1,1,1,3,1,0,1,1,1,0
6,332,332,4,1,_2,only 2,2,1,_34,others,_227_232,1080,459,2,8,4,0,4,4,4,2,1,0,1,1,1,1
371,332,332,4,1,_2,only 2,1,1,_20,only 20,_134,1419,134,1,2,2,0,2,2,2,2,2,0,2,2,2,0
1028,332,332,4,1,_2,only 2,1,2,_35_20,others,_134_219_301,1419,654,3,12,4,0,4,4,4,3,1,0,1,1,1,1
8341,332,332,4,1,_2,only 2,1,3,_20_34_35,others,_221_301_219_134,235,875,4,16,4,0,4,4,4,4,1,0,1,1,1,0
14610,331,331,1,1,_2,only 2,4,1,_35,only 35,_307_312,1597,619,2,2,1,0,1,1,1,2,1,0,1,1,1,0
856,330,330,4,1,_2,only 2,2,2,_34_35,only 34&35,_232_227_307_312,4754,1078,4,14,4,1,2,4,4,5,1,1,1,2,1,1
2251,330,330,4,1,_2,only 2,4,1,_35,only 35,_313_307_312,2145,932,3,12,4,0,4,4,4,3,1,0,1,1,1,0
12733,329,329,1,1,_2,only 2,2,2,_34_35,only 34&35,_228_230_310_308,438,1076,4,4,1,0,1,1,1,4,1,0,1,1,1,0
8387,328,328,6,1,_2,only 2,4,1,_35,only 35,_313,2145,313,1,6,6,0,6,6,6,1,1,0,1,1,1,0
8867,328,328,6,1,_2,only 2,2,2,_34_35,only 34&35,_233_313,1901,546,2,4,2,0,2,2,2,6,3,0,3,3,3,0
11310,328,328,6,1,_2,only 2,2,2,_35_34,only 34&35,_313_233,2145,546,2,12,6,0,6,6,6,2,1,0,1,1,1,0
11333,328,328,6,1,_2,only 2,2,2,_35_34,only 34&35,_307_229_309_232_312,1597,1389,5,30,6,0,6,6,6,5,1,0,1,1,1,0
17739,328,328,6,1,_2,only 2,2,2,_34_35,only 34&35,_313_233,2145,546,2,6,3,0,3,3,3,4,2,0,2,2,2,1
444,326,326,10,1,_2,only 2,2,2,_34_35,only 34&35,_310_308_228_230,399,1076,4,27,7,4,3,10,7,8,2,1,1,3,2,1
1887,326,326,10,1,_2,only 2,2,2,_35_34,only 34&35,_228_308,438,536,2,10,5,0,5,5,5,4,2,0,2,2,2,1
9312,326,326,10,1,_2,only 2,4,1,_35,only 35,_313,2145,313,1,10,10,0,10,10,10,1,1,0,1,1,1,0
10346,326,326,10,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,20,10,0,10,10,10,2,1,0,1,1,1,1
12619,326,326,10,1,_2,only 2,4,1,_35,only 35,_301,707,301,1,10,10,0,10,10,10,1,1,0,1,1,1,0
14481,326,326,10,1,_2,only 2,2,2,_35_34,only 34&35,_313_233,2145,546,2,20,10,0,10,10,10,2,1,0,1,1,1,0
